age,careAddr,careNm,careTel,chargeNm,colorCd,desertionNo,filename,happenDt,happenPlace,kindCd,neuterYn,noticeEdt,noticeNo,noticeSdt,officetel,orgNm,popfile,processState,sexCd,specialMark,weight,
2014(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,054-781-7782,울진군,흰색/ 갈색,447525201800245,http://www.animal.go.kr/files/shelter/2018/06/201806211706398_s.jpg,20180621,울진읍 새마실 본미식당 앞,[개] 믹스견,N,20180702,경북-울진-2018-00245,20180621,054-789-6792,경상북도 울진군,http://www.animal.go.kr/files/shelter/2018/06/201806211706398.jpg,종료(안락사),F,흰색/ 갈색,3(Kg),
2018(년생),경상북도 청도군 화양읍 청화로 70 (화양읍/ 청도군청) 농정과 동물방역계,청도동물보호소,054-370-6532,청도군,흰색,447519201800079,http://www.animal.go.kr/files/shelter/2018/06/201806211306968_s.jpg,20180621,청도군 청도읍 덕암길 158-7.,[개] 믹스,N,20180702,경북-청도-2018-00076,20180621,054-370-6532,경상북도 청도군,http://www.animal.go.kr/files/shelter/2018/06/201806211306968.jpg,종료(안락사),M,강아지 2두 동시 유기,2(Kg),
2018(년생),경상북도 청도군 화양읍 청화로 70 (화양읍/ 청도군청) 농정과 동물방역계,청도동물보호소,054-370-6532,청도군,흰색,447519201800078,http://www.animal.go.kr/files/shelter/2018/06/20180621130609_s.jpg,20180621,청도군 청도읍 덕암길 158-8,[개] 믹스,N,20180702,경북-청도-2018-00075,20180621,054-370-6532,경상북도 청도군,http://www.animal.go.kr/files/shelter/2018/06/20180621130609.jpg,종료(안락사),F,2두 동시 유기,2(Kg),
2016(년생),경상북도 경산시 용성면 육동로 220-18 (용성면) 자인동물보호소,자인동물보호소,010-3506-3661,옅은 갈색,447513201800217,http://www.animal.go.kr/files/shelter/2018/06/201806211706328_s.jpg,20180621,119,[개] 발바리 ,N,20180702,경북-경산-2018-00202,20180621,053-810-6714,경상북도 경산시,http://www.animal.go.kr/files/shelter/2018/06/201806211706328.jpg,종료(자연사),M,건강양호,12(Kg),
2016(년생),경상북도 경산시 용성면 육동로 220-18 (용성면) 자인동물보호소,자인동물보호소,010-3506-3661,옅은 갈색,447513201800213,http://www.animal.go.kr/files/shelter/2018/06/201806211706599_s.jpg,20180621,대평그린빌,[개] 푸들,N,20180702,경북-경산-2018-00198,20180621,053-810-6714,경상북도 경산시,http://www.animal.go.kr/files/shelter/2018/06/201806211706599.jpg,종료(반환),M,건강양호,8(Kg),
2016(년생),경상북도 경산시 용성면 육동로 220-18 (용성면) 자인동물보호소,자인동물보호소,010-3506-3661,브라운,447513201800212,http://www.animal.go.kr/files/shelter/2018/06/201806211606440[1]_s.jpg,20180621,하양 8919부대,[개] 믹스,N,20180702,경북-경산-2018-00197,20180621,053-810-6714,경상북도 경산시,http://www.animal.go.kr/files/shelter/2018/06/201806211606440[1].jpg,보호중,F,건강함,9(Kg),
2011(년생),경상북도 경산시 용성면 육동로 220-18 (용성면) 자인동물보호소,자인동물보호소,010-3506-3661,옅은 갈색,447513201800211,http://www.animal.go.kr/files/shelter/2018/06/201806211606107_s.jpg,20180621,평사리 ,[개] 푸들,N,20180702,경북-경산-2018-00196,20180621,053-810-6714,경상북도 경산시,http://www.animal.go.kr/files/shelter/2018/06/201806211606107.jpg,보호중,M,검은목줄,7(Kg),
2012(년생),경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,종합가축병원,054-552-2233,김연희,노랑,447512201800203,http://www.animal.go.kr/files/shelter/2018/06/201806211306794_s.jpg,20180621,마성 정리,[개] 진도견,N,20180628,경북-문경-2018-00178,20180621,054-550-6287,경상북도 문경시,http://www.animal.go.kr/files/shelter/2018/06/201806211306794.jpg,종료(반환),F,순하며 쇠줄,20(Kg),
2014(년생),전라남도 장성군 장성읍 청운길 19-1 (장성읍) ,우남동물병원,010-3628-9776,김유진,흰색,446498201800083,http://www.animal.go.kr/files/shelter/2018/06/201806211606475_s.jpg,20180621,동화면 삼동로 665 구림자원 근처,[개] 흰색,U,20180702,전남-장성-2018-00082,20180621,061-390-8518,전라남도 장성군,http://www.animal.go.kr/files/shelter/2018/06/201806211606475.jpg,보호중,Q,흰색,15(Kg),
2018(년생),전라남도 장성군 장성읍 청운길 19-1 (장성읍) ,우남동물병원,010-3628-9776,김유진,검은색,446498201800082,http://www.animal.go.kr/files/shelter/2018/06/201806211606795_s.jpg,20180621,동화면 삼동로 665 구림자원 근처,[개] 잡종견,U,20180702,전남-장성-2018-00083,20180621,061-390-8518,전라남도 장성군,http://www.animal.go.kr/files/shelter/2018/06/201806211606795.jpg,보호중,Q,검은색,15(Kg),
2017(년생),전라남도 화순군 화순읍 한고을길 42 (화순읍) ,화순위탁보호소,010-9968-9241,김현빈,갈색,446490201800160,http://www.animal.go.kr/files/shelter/2018/06/201806211706450_s.jpg,20180621,전남 화순군 한천면 오음리 3구에서 발견.,[개] 믹스견,N,20180702,전남-화순-2018-00160,20180621,061-379-3658,전라남도 화순군,http://www.animal.go.kr/files/shelter/2018/06/201806211706450.jpg,종료(안락사),F,동네를 돌아다님.,10(Kg),
2014(년생),전라남도 화순군 화순읍 한고을길 42 (화순읍) ,화순위탁보호소,010-9968-9241,김현빈,검정색,446490201800159,http://www.animal.go.kr/files/shelter/2018/06/201806211706157[1]_s.jpg,20180621,전남 화순군 한천면 오음리 3구에서 발견.,[개] 믹스견,N,20180702,전남-화순-2018-00159,20180621,061-379-3658,전라남도 화순군,http://www.animal.go.kr/files/shelter/2018/06/201806211706157[1].jpg,종료(안락사),F,사람을 잘따름.,13(Kg),
2016(년생),전라남도 화순군 화순읍 한고을길 42 (화순읍) ,화순위탁보호소,010-9968-9241,김현빈,흰색,446490201800158,http://www.animal.go.kr/files/shelter/2018/06/201806211706157_s.jpg,20180621,전남 화순군 한천면 죽헌로 367에서 발견.,[개] 믹스견,N,20180702,전남-화순-2018-00158,20180621,061-379-3658,전라남도 화순군,http://www.animal.go.kr/files/shelter/2018/06/201806211706157.jpg,종료(안락사),M,사람을 좋아함.,12(Kg),
2014(년생),전라남도 화순군 화순읍 한고을길 42 (화순읍) ,화순위탁보호소,010-9968-9241,김현빈,갈색,446490201800156,http://www.animal.go.kr/files/shelter/2018/06/201806211606464_s.jpg,20180621,전남 화순군 남면 사평리 원진마을에서 발견.,[개] 믹스견,N,20180702,전남-화순-2018-00156,20180621,061-379-3658,전라남도 화순군,http://www.animal.go.kr/files/shelter/2018/06/201806211606464.jpg,종료(반환),F,사람을 잘따름.,11(Kg),
2013(년생),전라남도 화순군 화순읍 한고을길 42 (화순읍) ,화순위탁보호소,010-9968-9241,김현빈,갈색,446490201800155,http://www.animal.go.kr/files/shelter/2018/06/201806211606357[2]_s.jpg,20180621,전남 화순군 화순읍 안양산로 145 근처에서 발견.,[개] 불독,N,20180702,전남-화순-2018-00155,20180621,061-379-3658,전라남도 화순군,http://www.animal.go.kr/files/shelter/2018/06/201806211606357[2].jpg,종료(반환),M,발가락에 보라색 약이 발라져있음.,22(Kg),
2016(년생),전라남도 고흥군 포두면 우주로 605 (포두면) ,포두동물병원,010-3899-5386,서영순,검정,446488201800080,http://www.animal.go.kr/files/shelter/2018/06/201806211006205_s.jpg,20180621,고흥 동초등학교,[개] 라브라도 리트리버,N,20180702,전남-고흥-2018-00077,20180621,061-830-5832,전라남도 고흥군,http://www.animal.go.kr/files/shelter/2018/06/201806211006205.jpg,종료(반환),F,00,5(Kg),
2014(년생),전라남도 고흥군 포두면 우주로 605 (포두면) ,포두동물병원,010-3899-5386,서영순,갈색&흰색,446488201800079,http://www.animal.go.kr/files/shelter/2018/06/20180621090659_s.jpg,20180621,도양 교육청(관사),[개] 믹스견,N,20180702,전남-고흥-2018-00076,20180621,061-830-5832,전라남도 고흥군,http://www.animal.go.kr/files/shelter/2018/06/20180621090659.jpg,종료(안락사),M,시츄비슷,3(Kg),
2015(년생),전라남도 광양시 사동로 70 (중동) 1층/ 2층,광양동물메디컬센터,061-792-7501,광양시,흑백색,446484201800170,http://www.animal.go.kr/files/shelter/2018/06/201806211606767_s.jpg,20180621,광영중학교 주변,[개] 믹스견,N,20180702,전남-광양-2018-00169,20180621,061-797-3536,전라남도 광양시,http://www.animal.go.kr/files/shelter/2018/06/201806211606767.jpg,종료(입양),M,믹스견 흑백색 수컷 3살,8.7(Kg),
2017(년생),전라남도 광양시 사동로 70 (중동) 1층/ 2층,광양동물메디컬센터,061-792-7501,광양시,백색,446484201800169,http://www.animal.go.kr/files/shelter/2018/06/201806211506200_s.jpg,20180621,진상 옥과길 주변,[개] 진도견,N,20180702,전남-광양-2018-00168,20180621,061-797-3536,전라남도 광양시,http://www.animal.go.kr/files/shelter/2018/06/201806211506200.jpg,종료(안락사),M,진도견 백색 수컷 1살,15(Kg),
2015(년생),전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,전북말산업복합센터,010-5357-0267,이우진,갈색,445471201800056,http://www.animal.go.kr/files/shelter/2018/06/201806211606325_s.jpg,20180621,신풍동 경찰서,[개] 믹스견,N,20180702,전북-김제-2018-00053,20180621,063-540-3683,전라북도 김제시,http://www.animal.go.kr/files/shelter/2018/06/201806211606325.jpg,종료(반환),F,사람을 잘따르고 온순함,10(Kg),
2014(년생),전라북도 남원시 죽항동 278번지,청원동물병원,063-633-3533,남원시,갈색,445470201800285,http://www.animal.go.kr/files/shelter/2018/06/201806211706876_s.jpg,20180621,남원시 도통동 유흥지역,[개] 믹스견,U,20180702,전북-남원-2018-00228,20180621,063-620-6420,전라북도 남원시,http://www.animal.go.kr/files/shelter/2018/06/201806211706876.jpg,종료(안락사),F,좌측 후지절단 수술을 받았음,2(Kg),
2018(년생),전라북도 남원시 왕정동 67 ,하나동물병원,063-634-7582,남원시,흰색,445470201800283,http://www.animal.go.kr/files/shelter/2018/06/201806211706787_s.jpg,20180621,남원시 조산동 요천변,[개] 믹스견,U,20180702,전북-남원-2018-00230,20180621,063-620-6420,전라북도 남원시,http://www.animal.go.kr/files/shelter/2018/06/201806211706787.jpg,보호중,M,피부질환 사진참조,2(Kg),
2018(년생),전라북도 남원시 왕정동 67 ,하나동물병원,063-634-7582,남원시,흰색바탕 갈색무늬,445470201800282,http://www.animal.go.kr/files/shelter/2018/06/201806211706627_s.jpg,20180621,남원시 왕정동 주민센터 주위,[개] 믹스견,U,20180702,전북-남원-2018-00231,20180621,063-620-6420,전라북도 남원시,http://www.animal.go.kr/files/shelter/2018/06/201806211706627.jpg,보호중,F,피부질환 사진참조,1.5(Kg),
2012(년생),전라북도 남원시 왕정동 67 ,하나동물병원,063-634-7582,남원시,갈색,445470201800281,http://www.animal.go.kr/files/shelter/2018/06/201806211706573_s.jpg,20180621,남원시 북부정류장 뒤,[개] 푸들,U,20180702,전북-남원-2018-00232,20180621,063-620-6420,전라북도 남원시,http://www.animal.go.kr/files/shelter/2018/06/201806211706573.jpg,보호중,F,피부질환 사진참조,3(Kg),
2013(년생),전라북도 정읍시 충정로 199 (장명동/ 다나동물병원) ,다나동물병원,063-537-1041,정읍시,갈색,445469201800316,http://www.animal.go.kr/files/shelter/2018/06/201806211906602_s.jpg,20180621,구시장,[개] 시츄,N,20180702,전북-정읍-2018-00173,20180621,063-539-6373,전라북도 정읍시,http://www.animal.go.kr/files/shelter/2018/06/201806211906602.jpg,종료(입양),M,비만,6.35(Kg),
2015(년생),전라북도 전주시 완산구 삼천동1가 592-1,프렌즈동물병원,063-227-4975,최남선,흰색,445464201801088,http://www.animal.go.kr/files/shelter/2018/06/201806212306147_s.jpg,20180621,전북도교육청 주차장,[개] 믹스견,N,20180702,전북-전주-2018-00806,20180621,063-281-5327,전라북도 전주시,http://www.animal.go.kr/files/shelter/2018/06/201806212306147.jpg,종료(안락사),M,양눈위쪽에 눈썹모양의 검은무늬,15.6(Kg),
2015(년생),전라북도 전주시 완산구 삼천동1가 592-1,프렌즈동물병원,063-227-4975,최남선,흰색,445464201801087,http://www.animal.go.kr/files/shelter/2018/06/201806212306963_s.jpg,20180621,전북도교육청 주차장,[개] 믹스견,N,20180702,전북-전주-2018-00805,20180621,063-281-5327,전라북도 전주시,http://www.animal.go.kr/files/shelter/2018/06/201806212306963.jpg,종료(안락사),F,배가약간 불러보이고 귀끝이 주름짐,18(Kg),
2012(년생),전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가/ 늘푸른동물병원) ,늘푸른동물병원,063-281-0075,최남선,흰색,445464201801085,http://www.animal.go.kr/files/shelter/2018/06/201806211706279_s.jpg,20180621,전주시 덕진구 인후동1가 157-10,[개] 믹스견,N,20180702,전북-전주-2018-00803,20180621,063-281-5327,전라북도 전주시,http://www.animal.go.kr/files/shelter/2018/06/201806211706279.jpg,종료(안락사),F,빨간색 목줄 착용,5(Kg),
2012(년생),전라북도 전주시 완산구 경원동1가 3-10,동부동물병원,063-231-2455,최남선,흰색황색,445464201801083,http://www.animal.go.kr/files/shelter/2018/06/201806211606103_s.jpg,20180621,동산파출소,[개] 믹스견,N,20180702,전북-전주-2018-00802,20180621,063-281-5327,전라북도 전주시,http://www.animal.go.kr/files/shelter/2018/06/201806211606103.jpg,종료(안락사),M,체크무늬목줄,5.0(Kg),
2018(년생),충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,041-356-8210,당진시,흰색,444568201800253,http://www.animal.go.kr/files/shelter/2018/06/201806211606284_s.jpg,20180621,당진시 합덕읍 석우리,[개] 믹스견,U,20180702,충남-당진-2018-00253,20180621,041-350-4242,충청남도 당진시,http://www.animal.go.kr/files/shelter/2018/06/201806211606284.jpg,보호중,F,순함/ 사람 잘 따름,0.1(Kg),
2018(년생),충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,041-356-8210,당진시,갈색,444568201800252,http://www.animal.go.kr/files/shelter/2018/06/20180621140658_s.jpg,20180621,당진시 신평면 거산리 거산감리교회 인근,[개] 푸들,N,20180702,충남-당진-2018-00252,20180621,041-350-4242,충청남도 당진시,http://www.animal.go.kr/files/shelter/2018/06/20180621140658.jpg,종료(입양),F,순함/ 사람을잘따름/ 미용이 듬성듬성되어있음,2.50(Kg),
2016(년생),충청남도 예산군 예산읍 벚꽃로 153 (예산읍) 1층 KU건국동물병원,KU건국동물병원,041-335-1023,가축방역팀,흰색,444461201800155,http://www.animal.go.kr/files/shelter/2018/06/201806211606440_s.jpg,20180621,대술면 방산리282-4,[개] 사모예드,U,20180628,충남-예산-2018-00118,20180621,041-339-7645,충청남도 예산군,http://www.animal.go.kr/files/shelter/2018/06/201806211606440.jpg,보호중,M,이상없음,20(Kg),
2014(년생),충청남도 아산시 둔포면 둔포로 33 (둔포면) 충청남도 아산시 염치읍 석정리 99-21,중부벳동물병원,041-533-3563,최현주,흰색,444452201800544,http://www.animal.go.kr/files/shelter/2018/06/201806211306510_s.jpg,20180621,아산 영인로,[개] 믹스견,N,20180702,충남-아산-2018-00514,20180621,041-537-3831,충청남도 아산시,http://www.animal.go.kr/files/shelter/2018/06/201806211306510.jpg,종료(안락사),M,544호(514호 공고) 대형견이 위험하게 배회한다고 신고됨. 공격성으로 마취포획,20(Kg),
2015(년생),충청남도 천안시 동남구 목천읍 학수소사길 132 (목천읍) [입양센터:서북구 천안천3길 36] 평일문의 am9~pm6 구조현황 www.a9119.news,천안시유기동물보호소,050-5994-9119,김훈아,흰색,444449201800747,http://www.animal.go.kr/files/shelter/2018/06/201806262006734_s.jpg,20180621,674 *다가동 산책로(천안천 하천),[개] 말티즈,N,20180705,충남-천안-2018-00720,20180621,041-521-5724,충청남도 천안시,http://www.animal.go.kr/files/shelter/2018/06/201806262006734.jpg,보호중,M,(674) 발생장소에서 따라와서 신고함,2.5(Kg),
2008(년생),충청남도 천안시 동남구 목천읍 학수소사길 132 (목천읍) [입양센터:서북구 천안천3길 36] 평일문의 am9~pm6 구조현황 www.a9119.news,천안시유기동물보호소,050-5994-9119,김훈아,브라운,444449201800746,http://www.animal.go.kr/files/shelter/2018/06/201806262006180_s.jpg,20180621,673 *성환읍내,[개] 시츄,N,20180705,충남-천안-2018-00719,20180621,041-521-5724,충청남도 천안시,http://www.animal.go.kr/files/shelter/2018/06/201806262006180.jpg,보호중,F,(673),4(Kg),
